#{"t_start": 1779133400.4321113, "env_id": "UR10E-v0"}
r,l,t
-341.845608,1000,18.422474
-840.522698,1000,48.811909
-429.226825,1000,80.285084
-516.711472,1000,110.829829
-375.242907,1000,143.469663
-254.799858,1000,177.002206
-263.526491,1000,208.026829
-210.144882,1000,239.679011
-147.534192,1000,272.765287
