#{"t_start": 1779133400.0736535, "env_id": "UR10E-v0"}
r,l,t
-605.567265,1000,18.778214
-692.437328,1000,49.167693
-570.525253,1000,80.640809
-592.247992,1000,111.185005
-384.060775,1000,143.824672
-267.706075,1000,177.357541
-561.927709,1000,208.382348
-187.718982,1000,240.034041
-178.108286,1000,273.120689
