#{"t_start": 1779133400.78679, "env_id": "UR10E-v0"}
r,l,t
-457.070134,1000,18.070811
-386.205969,1000,48.459896
-408.144262,1000,79.93378
-550.723117,1000,110.478648
-473.970805,1000,143.120153
-263.271761,1000,176.650383
-578.512453,1000,207.674948
-213.920826,1000,239.327275
-147.950172,1000,272.413577
