#{"t_start": 1779133397.9427986, "env_id": "UR10E-v0"}
r,l,t
-277.881957,1000,20.892484
-605.852917,1000,51.275773
-841.644067,1000,82.753433
-604.905392,1000,113.299402
-367.429012,1000,145.931686
-279.480266,1000,179.471828
-495.198891,1000,210.496538
-385.971797,1000,242.148138
-197.718028,1000,275.234864
