#{"t_start": 1779133399.7070248, "env_id": "UR10E-v0"}
r,l,t
-382.831027,1000,19.142046
-372.121395,1000,49.531293
-297.845547,1000,81.0046
-546.892368,1000,111.548831
-481.508008,1000,144.187853
-356.288579,1000,177.721413
-235.849352,1000,208.746189
-223.557371,1000,240.397856
-382.104607,1000,273.484248
