#{"t_start": 1779133399.7976513, "env_id": "UR10E-v0"}
r,l,t
-338.244766,1000,19.052124
-644.862959,1000,49.441339
-758.465452,1000,80.914816
-760.781673,1000,111.458924
-467.448965,1000,144.098101
-220.238843,1000,177.631458
-241.809615,1000,208.656267
-221.262357,1000,240.307927
-69.279062,1000,273.394589
