#{"t_start": 1779133400.6960526, "env_id": "UR10E-v0"}
r,l,t
-481.707717,1000,18.160817
-339.91412,1000,48.549961
-538.714522,1000,80.023845
-627.651703,1000,110.568593
-595.005197,1000,143.210025
-308.753779,1000,176.74033
-233.357011,1000,207.76496
-214.709454,1000,239.417322
-453.31797,1000,272.503573
