#{"t_start": 1779133398.8610353, "env_id": "UR10E-v0"}
r,l,t
-556.700397,1000,19.981264
-419.560238,1000,50.371085
-652.834927,1000,81.842068
-460.965081,1000,112.388564
-361.211651,1000,145.024906
-317.821032,1000,178.561136
-616.645585,1000,209.585563
-322.113169,1000,241.237499
-216.265744,1000,274.323577
