#{"t_start": 1779133400.3426166, "env_id": "UR10E-v0"}
r,l,t
-452.313549,1000,18.511315
-630.548454,1000,48.900742
-426.627637,1000,80.373827
-423.861449,1000,110.918214
-347.033982,1000,143.558084
-396.794354,1000,177.090848
-304.865471,1000,208.115606
-264.638353,1000,239.767742
-144.167627,1000,272.854045
