#{"t_start": 1779133398.9507391, "env_id": "UR10E-v0"}
r,l,t
-418.421504,1000,19.892375
-499.366345,1000,50.28206
-486.756744,1000,81.754979
-427.994163,1000,112.299646
-388.574275,1000,144.936391
-337.341152,1000,178.472107
-246.824448,1000,209.496571
-196.537381,1000,241.148519
-413.560114,1000,274.234552
