#{"t_start": 1779133400.5203683, "env_id": "UR10E-v0"}
r,l,t
-610.244279,1000,18.334899
-425.930771,1000,48.724338
-551.477984,1000,80.197487
-462.150113,1000,110.742491
-393.023755,1000,143.382445
-307.779187,1000,176.914678
-550.738813,1000,207.939245
-327.161759,1000,239.591552
18.835468,1000,272.67789
