#{"t_start": 1779133398.2140138, "env_id": "UR10E-v0"}
r,l,t
-629.556332,1000,20.623367
-652.554563,1000,51.006859
-350.132255,1000,82.484363
-485.784412,1000,113.0304
-356.263972,1000,145.663511
-273.481276,1000,179.203057
-268.54188,1000,210.227491
-191.826217,1000,241.879253
-232.716704,1000,274.965811
