#{"t_start": 1779133398.123205, "env_id": "UR10E-v0"}
r,l,t
-557.280141,1000,20.713474
-362.358743,1000,51.096964
-780.401535,1000,82.574503
-570.88396,1000,113.120525
-478.942233,1000,145.753299
-294.856113,1000,179.293103
-277.685938,1000,210.317624
-130.950049,1000,241.969328
-364.979012,1000,275.055951
