#{"t_start": 1779133398.680131, "env_id": "UR10E-v0"}
r,l,t
-368.012519,1000,20.160624
-404.771444,1000,50.550596
-320.052644,1000,82.02166
-404.270937,1000,112.567722
-448.564044,1000,145.204013
-308.978442,1000,178.740646
-244.04361,1000,209.765009
-175.406718,1000,241.41692
-188.826497,1000,274.503082
