#{"t_start": 1779133398.395545, "env_id": "UR10E-v0"}
r,l,t
-308.033718,1000,20.443173
-679.062429,1000,50.832903
-502.822044,1000,82.304185
-547.794396,1000,112.850297
-345.896562,1000,145.484213
-299.950118,1000,179.022939
-210.487574,1000,210.047321
-228.141683,1000,241.699159
-309.100303,1000,274.785664
