#{"t_start": 1779133398.5883346, "env_id": "UR10E-v0"}
r,l,t
-535.054762,1000,20.251749
-483.325943,1000,50.641634
-435.720252,1000,82.112796
-435.729093,1000,112.658849
-532.77979,1000,145.294819
-293.765534,1000,178.831681
-192.745992,1000,209.855982
-319.595221,1000,241.507931
-160.810088,1000,274.594216
