#{"t_start": 1779133398.4873075, "env_id": "UR10E-v0"}
r,l,t
-600.679429,1000,20.352092
-536.654607,1000,50.741853
-597.104434,1000,82.213092
-486.435613,1000,112.759204
-412.243215,1000,145.394548
-305.523315,1000,178.931845
-257.367556,1000,209.956245
-416.992509,1000,241.608144
-385.843852,1000,274.694572
