#{"t_start": 1779133400.1637259, "env_id": "UR10E-v0"}
r,l,t
-271.962934,1000,18.68887
-376.864409,1000,49.078296
-733.995401,1000,80.551395
-463.515552,1000,111.095687
-465.141294,1000,143.735454
-242.806201,1000,177.268147
-218.499081,1000,208.29297
-298.508343,1000,239.944707
-256.029535,1000,273.031337
