#{"t_start": 1779133400.6060467, "env_id": "UR10E-v0"}
r,l,t
-500.630481,1000,18.250027
-506.409306,1000,48.639316
-675.234959,1000,80.11312
-696.937274,1000,110.657824
-348.765227,1000,143.298291
-327.506299,1000,176.829677
-248.860157,1000,207.854239
-184.500865,1000,239.50661
-304.381771,1000,272.592907
