#{"t_start": 1779133399.8876932, "env_id": "UR10E-v0"}
r,l,t
-297.636019,1000,18.962799
-648.469765,1000,49.352015
-705.327541,1000,80.825445
-434.074959,1000,111.36955
-323.567243,1000,144.008882
-265.589321,1000,177.542094
-505.490193,1000,208.566938
-233.973304,1000,240.21859
-233.471688,1000,273.305253
